lat,long,price,sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15
47.3759,-122.125,348000,2570,8491,2570,0,2400,8049
47.3912,-122.167,230000,1510,3413,1510,0,1570,3777
47.3305,-122.371,359500,2390,11250,2390,0,2480,11250
47.7617,-122.357,330000,980,7000,980,0,1220,7000
47.6499,-121.909,80000,430,5050,430,0,1200,7500
47.7311,-122.353,465000,1480,6360,1480,0,1480,6360
47.3701,-122.107,325000,1850,7324,1850,0,2100,7329
47.4857,-122.318,340500,2270,28025,1920,350,1770,14833
47.3724,-122.042,342500,1810,5192,1810,0,1810,6200
47.4855,-122.266,290900,1610,17600,1610,0,1310,12950
47.6336,-122.064,868700,3840,6161,3840,0,3230,7709
47.717,-122.281,1.20E+06,4110,8400,3130,980,2820,8400
47.6332,-122.066,1.15E+06,4190,10259,3150,1040,4300,11919
47.5906,-122.062,859900,3390,6298,3390,0,3390,7111
47.5461,-121.998,520000,1890,3006,1890,0,1580,3000
47.5674,-122.29,460000,1610,2527,1080,530,1610,4173
47.6943,-122.29,438924,1050,4590,850,200,1770,5400
47.5486,-122.38,315000,630,6550,630,0,1420,6550
47.6658,-122.188,590000,2910,10650,1780,1130,2920,10988
47.5772,-122.153,378500,1700,8640,850,850,1620,9000
47.3875,-122.161,328500,1950,8130,1950,0,2350,7691
47.6344,-122.174,849950,2990,9773,2990,0,2230,11553
47.5275,-122.391,525000,1350,6000,900,450,1730,6012
47.6179,-122.005,1.39E+06,4860,181319,4860,0,3850,181319
47.3078,-122.378,295000,2160,7725,1460,700,2060,8250
47.5521,-122.137,1.07E+06,4860,11793,3860,1000,3600,11793
47.5158,-122.264,207950,890,5000,890,0,1860,5000
47.5985,-121.977,699900,2810,7302,2810,0,2820,7302
47.5645,-122.082,1.28E+06,3400,9500,3400,0,3080,11081
47.6734,-122.154,452000,1580,7350,960,620,1560,7350
47.4734,-122.186,370000,1680,5036,1680,0,1680,4921
47.3811,-122.087,232000,1300,11230,1300,0,1300,10794
47.7081,-122.215,669950,2820,14062,2380,440,1910,10392
47.7193,-122.216,397500,1510,6710,1070,440,1660,6600
47.6192,-122.301,490000,1230,1391,870,360,1240,1350
47.5836,-122.387,725000,2110,4140,1710,400,1440,4420
47.3841,-122.284,299000,3080,19635,1610,1470,2424,12410
47.5872,-122.39,625000,1490,5750,1190,300,1590,4025
47.5322,-121.88,437500,2120,4500,2120,0,2530,4816
47.5416,-121.864,650000,3180,5438,3180,0,3030,5335
47.6799,-122.381,475000,1490,3825,860,630,1460,3825
47.3672,-122.151,342000,1930,11947,1930,0,2200,12825
47.684,-122.205,1.20E+06,2770,7800,2770,0,2720,10000
47.4404,-122.191,280000,1670,11610,1670,0,1930,10200
47.4467,-122.281,240000,1330,7200,1330,0,1450,11682
47.6729,-122.363,529000,1210,3328,1210,0,1640,3333
47.5346,-122.385,442000,1190,5100,1030,160,1690,5100
47.6454,-122.373,615000,1540,6872,820,720,1420,5538
47.6821,-122.196,1.49E+06,4030,10800,4030,0,2160,7200
47.7206,-122.11,585000,2430,7559,1580,850,1980,8750
47.4877,-122.139,480000,2600,7787,2600,0,2830,7787
47.6554,-122.018,1.10E+06,4410,57063,4410,0,2900,50529
47.7343,-122.347,290000,1330,8184,1330,0,1220,660
47.5789,-122.393,615000,1900,5000,950,950,1770,5000
47.7439,-122.339,300000,1100,7680,1100,0,1460,7680
47.3818,-122.225,308000,1980,39150,1580,400,1860,11811
47.6734,-122.173,750000,2400,7745,2400,0,2080,8615
47.6415,-122.285,2.25E+06,4760,8036,3390,1370,2950,9323
47.4711,-122.084,890000,3180,194278,3180,0,2200,178160
47.452,-122.177,288000,1190,7560,1190,0,1190,7560
47.4973,-122.221,190000,630,6000,630,0,1470,6840
47.7546,-122.341,515000,2530,5105,1520,1010,2290,4011
47.4667,-122.215,235000,1690,11054,1690,0,1690,9040
47.5186,-122.374,275000,940,5000,940,0,940,5000
47.6221,-122.193,727500,1240,9119,1240,0,1380,9121
47.683,-122.039,650000,3040,6587,3040,0,2740,6587
47.6033,-121.943,1.60E+06,6050,230652,6050,0,4210,233971
47.7315,-122.305,365000,1590,7085,1590,0,1320,7085
47.6917,-122.084,662000,2500,36947,2500,0,2590,28837
47.3608,-122.056,270500,1780,7848,1320,460,1680,7848
47.2852,-122.19,200000,1360,1898,1360,0,1360,1898
47.5931,-122.071,970000,4740,76230,4740,0,3340,49206
47.4097,-122.316,160000,1010,9600,1010,0,1400,9660
47.3105,-122.021,204000,1040,7405,1040,0,1580,7405
47.4296,-122.161,358000,1610,6655,1610,0,1780,7529
47.7373,-122.197,452000,1570,8268,1570,0,1870,8190
47.6582,-122.345,595000,1510,4000,1010,500,1920,4000
47.3577,-122.16,249000,1360,6082,1360,0,1360,6987
47.449,-122.205,346900,1970,5106,1970,0,2230,5109
47.4169,-122.348,2.13E+06,5403,24069,5403,0,3980,104374
47.5025,-122.186,280000,1560,4350,1560,0,1560,4350
47.3644,-122.28,318888,2320,12000,2270,50,2120,9880
47.5896,-122.009,530000,2120,40518,2120,0,2480,13492
47.3914,-122.169,375000,2120,18500,2120,0,2120,14479
47.7197,-122.131,910000,3350,29242,3350,0,3920,24728
47.5623,-122.116,782000,2380,9614,2380,0,2560,9770
47.5213,-122.357,259950,1070,649,720,350,1070,928
47.4518,-122.16,315000,2300,18360,1560,740,1870,9588
47.4949,-122.3,215000,1320,8865,1320,0,1190,6490
47.5885,-122.248,705000,2180,10221,1140,1040,2180,8535
47.6452,-122.411,1.45E+06,4380,6320,3580,800,3080,7680
47.749,-122.305,451000,1790,9813,1790,0,1520,10125
47.4727,-122.198,261000,750,8125,750,0,1340,8750
47.7403,-122.256,396000,1300,8280,1300,0,1570,8692
47.5146,-122.117,725000,2990,29170,2990,0,3715,29170
47.5666,-122.231,1.95E+06,4640,15235,2860,1780,3230,20697
47.4339,-122.291,238000,1400,7242,1400,0,1310,7314
47.6368,-122.097,750000,2750,9563,2750,0,2040,9563
47.3628,-122.075,331500,2050,10271,2050,0,2050,8103
47.52,-121.845,460000,2230,108900,1410,820,1960,65340
47.2953,-122.083,404950,2340,217014,2340,0,2340,107898
47.6935,-122.352,880000,2870,5163,2870,0,1630,7995
47.6239,-122.023,863000,4120,22370,4120,0,3180,7257
47.5846,-122.168,638700,2080,9162,1370,710,1870,8944
47.6969,-122.026,435000,1840,5680,1840,0,1600,4697
47.505,-122.259,260000,1180,5350,1180,0,1490,5350
47.667,-122.289,671500,2160,4000,1530,630,2040,4000
47.6376,-122.353,610000,1180,3400,1180,0,1440,3400
47.6929,-121.87,405000,1160,15029,870,290,1870,25346
47.3572,-122.015,338900,1830,5612,1830,0,1830,5998
47.5816,-121.97,720000,3200,7708,3200,0,3480,7944
47.5502,-122.311,442000,2560,5445,1760,800,1080,5445
47.6136,-122.299,650000,2550,5040,2550,0,1590,3840
47.4478,-122.161,263500,1330,9917,1040,290,1330,9081
47.4219,-122.007,300000,1220,75794,1220,0,2010,98010
47.3521,-122.212,266000,1805,3402,1805,0,2095,3402
47.7466,-122.029,930000,6050,84942,4150,1900,2700,199504
47.7727,-122.229,530000,2320,5493,2320,0,2450,5471
47.3062,-122.371,180000,1384,8960,1384,0,1000,8470
47.5422,-121.86,619000,2720,6439,2720,0,3180,7320
47.3366,-122.306,264000,1820,10608,1820,0,1380,8976
47.573,-122.409,730000,2130,4920,1530,600,2130,4920
47.7258,-122.177,439000,2060,10070,2060,0,2060,8155
47.4025,-122.176,268500,1420,7500,1080,340,1500,7260
47.476,-121.755,330000,1510,15744,1510,0,1470,15744
47.6045,-122.307,640000,2160,4000,1960,200,2160,5120
47.6366,-122.058,900000,3180,12600,3180,0,3030,12835
47.3725,-122.06,370000,2110,13300,2110,0,2470,14000
47.5897,-122.292,685000,2060,2900,1330,730,1910,3900
47.6277,-121.972,505000,1830,217800,1010,820,2450,165963
47.1803,-121.974,265000,1820,32666,1820,0,2050,43560
47.4489,-122.188,290000,1610,2937,1610,0,1610,3049
47.3665,-122.017,296000,1780,3600,1780,0,2020,3802
47.4964,-122.251,360000,1840,9611,1840,0,1830,8505
47.492,-122.317,240500,1460,10584,990,470,1220,12012
47.5496,-122.373,372500,1400,2958,1400,0,1540,2385
47.5008,-121.776,595000,3370,14402,3370,0,3330,9691
47.2846,-122.341,515000,3590,8249,3590,0,2860,7995
47.5494,-122.216,1.22E+06,3200,15367,3200,0,3070,15263
47.7123,-122.027,507000,1670,6460,1670,0,2170,6254
47.3131,-122.115,399950,2420,31465,2420,0,2560,32186
47.3122,-121.996,185000,1430,10816,1430,0,1560,10816
47.6947,-122.125,460000,1440,7070,1440,0,1440,7210
47.5665,-122.018,435500,1450,4789,1450,0,1560,4490
47.425,-122.283,469000,3550,13938,2100,1450,2050,9000
47.6634,-122.34,531000,1270,1175,1110,160,1290,1800
47.7047,-122.373,443500,940,6804,940,0,1150,6930
47.3666,-122.084,223000,1670,6824,1300,370,1660,7586
47.7466,-122.242,590000,3100,15842,2400,700,2200,19400
47.6972,-122.35,340000,1100,1760,1100,0,1200,1415
47.6372,-122.395,650000,1870,3388,1230,640,1780,4050
47.5694,-122.001,533600,1930,5080,1930,0,2190,5085
47.6214,-122.024,695000,2540,4694,2540,0,2600,6344
47.3961,-122.188,242000,1280,7524,1280,0,1500,7777
47.7162,-122.309,425000,1820,8814,1280,540,1810,7515
47.6844,-122.113,525000,1490,9414,1490,0,1290,10125
47.5737,-122.018,485000,1880,5502,1880,0,2040,5411
47.4474,-121.771,175000,1250,9775,1250,0,1390,9650
47.3128,-122.184,210000,1440,7210,1440,0,1700,7245
47.4022,-122.171,260000,1920,7415,1920,0,1930,7536
47.5671,-122.391,577000,2060,5750,1330,730,1920,5750
47.2876,-122.212,200000,1210,10588,1210,0,1408,10588
47.682,-122.372,605000,1760,5000,940,820,1530,5000
47.7125,-122.331,325000,990,6750,990,0,1440,6860
47.496,-122.239,289500,960,6400,820,140,1200,6600
47.5876,-122.309,559950,1660,1458,1660,0,1660,1784
47.6821,-122.273,1.04E+06,1900,9375,1330,570,2760,9375
47.6581,-122.396,543500,1270,2790,990,280,1920,4000
47.3496,-122.094,480000,3250,34293,3250,0,3110,35982
47.1951,-122.001,218000,960,9633,960,0,1080,8610
47.6539,-122.396,565000,1330,6000,960,370,1620,6000
47.5375,-122.178,426700,2080,7700,1600,480,1680,7700
47.7605,-122.267,650000,2690,11575,2130,560,2390,11782
47.6663,-122.326,542000,890,3060,770,120,1760,4080
47.6978,-122.13,415000,1070,8000,1070,0,1200,7990
47.3221,-122.215,214000,1200,8316,1200,0,1200,8316
47.4488,-122.275,245000,1360,8910,1360,0,1220,8912
47.2681,-122.31,314500,2050,13303,2050,0,2180,11590
47.5821,-122.39,1.12E+06,3000,5750,2000,1000,1820,5750
47.5395,-122.39,378000,1300,3850,800,500,950,5500
47.336,-122.269,305000,2250,9091,1340,910,1540,7802
47.7679,-122.261,595000,3740,6750,1980,1760,2620,7920
47.5818,-122.402,729500,1660,1091,1530,130,1510,1352
47.5317,-121.853,430000,2360,6699,2360,0,2360,4744
47.3647,-122.05,240000,1760,6500,1150,610,1760,8125
47.5338,-122.384,545000,1680,6200,1680,0,1680,5100
47.6681,-122.305,530000,1320,2500,870,450,1580,2750
47.4152,-122.3,157000,870,26326,870,0,1250,10608
47.5044,-122.35,425000,1260,7645,1260,0,1170,7649
47.4793,-122.346,220000,1000,6020,1000,0,1300,8640
47.7627,-122.076,521000,2020,36400,1550,470,2520,38255
47.5193,-122.274,325000,1920,6862,1120,800,2000,6900
47.555,-122.379,597500,2150,5400,1380,770,1940,6500
47.526,-121.826,337000,1470,3976,1470,0,1490,4400
47.655,-122.124,1.00E+06,3180,10492,3180,0,3000,9812
47.7022,-122.224,3.07E+06,3930,55867,2330,1600,2730,26324
47.6718,-122.267,495000,990,6000,990,0,1250,6000
47.6327,-122.109,748000,2770,3330,1970,800,2180,3380
47.6245,-122.198,888000,1250,8710,1250,0,1750,9185
47.4761,-121.758,269900,1140,22267,1140,0,1150,15625
47.5221,-122.045,496500,2250,14440,1550,700,2090,11400
47.7522,-122.278,475000,1640,5097,1640,0,1880,6000
47.7145,-122.311,312000,1255,1374,1255,0,1307,1232
47.7404,-122.11,323000,1290,12231,1290,0,1390,11632
47.4834,-122.159,331000,1300,9079,1300,0,1890,7369
47.7049,-122.353,306000,1220,1086,1220,0,1220,1422
47.6915,-122.381,655000,2630,4000,2630,0,1640,4000
47.336,-122.319,290000,1950,15954,1950,0,1940,12667
47.6597,-122.274,1.25E+06,3160,5000,2360,800,2220,4000
47.6759,-122.286,460000,1550,4708,860,690,1880,5600
47.6988,-122.319,435000,1700,6380,850,850,1380,6380
47.5427,-122.181,664000,2510,11880,1630,880,2390,11211
47.6462,-122.318,865000,1800,4180,1800,0,2180,4620
47.4406,-122.146,385000,1800,18000,1200,600,1800,18000
47.705,-122.202,497000,1870,9315,1350,520,2230,9579
47.4965,-121.785,280000,1010,3000,1010,0,1150,7000
47.5024,-122.271,188000,1120,17487,1120,0,1690,8056
47.5304,-122.387,478500,2090,4755,1200,890,1850,5300
47.544,-121.872,1.15E+06,4370,18361,4370,0,4190,13641
47.291,-122.368,222000,1440,7187,970,470,1440,7187
47.6932,-122.006,799000,2580,209523,2580,0,3440,213444
47.3558,-122.004,609900,3190,7399,3190,0,3250,7323
47.5536,-122.359,413000,2380,5809,1750,630,1620,5775
47.6942,-122.321,400000,1420,4875,1420,0,1110,5413
47.5462,-122.182,802541,2990,6768,2990,0,2870,6768
47.2918,-122.346,320000,2680,7757,2680,0,2430,8231
47.5441,-121.882,507000,2730,7649,2730,0,2730,6216
47.6982,-122.298,387500,1220,8329,1220,0,1490,8322
47.7415,-122.101,396000,1500,12616,1500,0,1820,13950
47.4862,-122.224,373000,1830,11788,1430,400,2140,11964
47.5553,-122.22,1.48E+06,4570,19252,4570,0,3180,13314
47.4406,-122.141,359900,2470,7698,2470,0,2330,7986
47.6997,-122.316,410000,800,4342,670,130,1210,4343
47.6726,-122.03,690000,2900,23488,2900,0,2900,34589
47.3702,-122.185,245000,1410,5760,1410,0,1670,6222
47.5896,-122.083,700000,2830,25958,1610,1220,2670,21567
47.3923,-122.311,268000,1680,9966,1100,580,2400,10369
47.3664,-122.1,225000,1760,26055,920,840,1350,13475
47.5894,-122.195,980000,2240,11034,2240,0,2300,11550
47.5708,-122.359,795000,1380,5000,1380,0,1500,5000
47.5156,-122.262,195000,820,5100,820,0,1170,5304
47.589,-122.177,480000,2180,10575,1730,450,2180,12010
47.6385,-122.37,485000,1400,3600,1100,300,1630,2048
47.4672,-122.291,130000,880,9000,880,0,1410,10000
47.3444,-122.327,325000,1060,5703,1060,0,2240,4416
47.731,-122.191,440000,1530,7245,1530,0,1530,7490
47.7646,-122.271,550000,2480,14782,1460,1020,2910,10800
47.5015,-122.124,310000,1490,7150,1490,0,1350,9100
47.2413,-121.972,530000,3660,39478,3260,400,2700,38312
47.4206,-122.183,390000,2340,8548,2340,0,1970,6818
47.3575,-122.28,243000,1450,12125,1450,0,1210,12125
47.6285,-122.025,639000,2210,9875,2210,0,2440,8799
47.3437,-122.316,215000,1130,7400,1130,0,1540,7379
47.7573,-122.22,405000,1550,10500,1100,450,1420,9823
47.3745,-122.275,250000,1710,7140,1010,700,1770,8960
47.7359,-122.309,405500,1010,8108,1010,0,1300,8108
47.7142,-122.286,452000,2660,13579,2660,0,1120,8242
47.7142,-122.286,730000,2660,13579,2660,0,1120,8242
47.3131,-121.998,267000,1300,9644,1300,0,1430,9656
47.3668,-122.031,289950,1670,6186,1670,0,2390,6924
47.6893,-122.349,565000,960,4080,960,0,1300,4080
47.635,-122.164,1.58E+06,4670,51836,4670,0,4230,41075
47.6664,-122.131,636000,2140,2770,1770,370,2510,2708
47.4938,-122.255,350000,2520,5500,1550,970,1700,8000
47.4525,-122.162,320000,1650,9380,1130,520,1720,8856
47.3825,-122.319,210000,1440,5680,1440,0,1320,3547
47.5326,-122.376,245000,1050,5900,1050,0,1280,5900
47.4818,-122.161,328000,1470,7650,1130,340,1590,7500
47.7287,-122.077,985000,4230,37769,4230,0,3890,37034
47.4908,-122.225,501000,1970,7972,1370,600,2460,9796
47.4429,-121.759,315000,1540,17424,1540,0,1560,11439
47.7336,-121.965,403000,2090,8354,2090,0,2280,6348
47.7591,-122.28,550000,2380,17950,2110,270,2030,23900
47.3591,-122.201,347500,2156,3562,2156,0,1708,3539
47.4388,-122.162,365000,2070,8893,2070,0,2390,7700
47.7004,-122.368,588000,1910,8167,1270,640,1500,6816
47.5633,-122.131,605000,1920,7400,1260,660,2360,8048
47.6585,-122.273,1.30E+06,3400,5979,2290,1110,3090,6435
47.3415,-122.272,233000,1400,9177,1400,0,2020,8547
47.3818,-122.2,360000,2210,17715,2210,0,2210,16907
47.695,-122.366,459000,1170,4887,1020,150,1170,5441
47.7479,-122.062,740000,2100,72745,2100,0,2290,54885
47.7422,-122.073,305000,1160,9750,1160,0,1160,9650
47.6921,-122.38,395000,1500,4000,900,600,950,4000
47.7533,-122.198,560000,2940,6000,2940,0,2510,6600
47.5793,-122.402,650000,2010,5070,1300,710,2180,5400
47.7767,-122.239,449950,2170,4912,2170,0,2010,4395
47.6988,-122.387,517500,1430,5200,1250,180,2210,6240
47.7121,-122.214,435000,1510,6460,1070,440,1450,6630
47.7447,-122.313,329999,1150,6908,800,350,1150,6908
47.5671,-122.405,950000,2150,4200,1140,1010,2510,7500
47.5646,-122.317,447000,1370,6001,1230,140,1370,5520
47.717,-122.02,699800,2380,6600,2380,0,1870,6600
47.6374,-122.279,850000,1370,3850,770,600,1390,3600
47.3272,-122.355,316500,1600,14250,1070,530,2140,14960
47.5511,-122.157,942500,3750,9612,2030,1720,3270,9688
47.5912,-122.384,1.31E+06,3950,3938,2910,1040,3220,4500
47.5987,-122.178,856600,2400,13430,2400,0,2580,10077
47.5132,-122.262,405600,2830,4000,2830,0,1480,4000
47.6333,-121.97,565000,2440,22594,2440,0,2560,33341
47.5818,-122.387,400000,1190,1149,1050,140,1210,1316
47.7576,-121.934,330000,1400,218252,1400,0,2230,218222
47.3608,-122.043,374950,2730,4683,2730,0,2230,4924
47.4987,-122.166,405300,2390,7939,1610,780,1920,7939
47.6216,-122.056,560000,2060,31400,2060,0,2160,34500
47.6051,-122.195,824000,2490,9864,1290,1200,2360,9864
47.363,-122.08,260000,1100,10968,1100,0,1400,7799
47.6777,-122.287,760000,2430,6099,1470,960,2180,6099
47.3384,-122.336,405000,3170,12750,2360,810,2970,13125
47.4598,-122.15,429900,2640,8625,2640,0,2240,8700
47.5089,-122.189,341500,1130,7223,1130,0,1320,7356
47.7751,-122.38,465250,1940,7642,1940,0,1940,8724
47.6797,-122.362,450000,1100,3000,1100,0,1390,4000
47.5771,-122.144,390000,1200,10800,1200,0,1370,9950
47.6188,-122.114,420000,2000,8030,1000,1000,2070,8250
47.4802,-122.279,269950,1890,4838,1730,160,1910,7409
47.6101,-122.295,493000,1910,2874,1060,850,1520,2874
47.3314,-122.172,370000,2710,5880,2710,0,2520,6000
47.6196,-122.286,2.25E+06,4860,9453,3100,1760,3150,8557
47.475,-122.11,305000,1250,23680,1250,0,1450,23680
47.7146,-122.217,400000,1590,8219,970,620,2030,7504
47.7073,-122.356,320000,1240,1221,1050,190,1180,887
47.6583,-122.351,715000,2000,4800,2000,0,1260,1452
47.6261,-122.125,650000,3610,10003,3610,0,2560,10004
47.3109,-122.376,218000,1930,8040,1930,0,2370,8000
47.6949,-122.371,500000,1280,5400,1280,0,1540,5670
47.4691,-121.993,460000,2090,40419,2090,0,2380,63162
47.3289,-122.327,232500,1940,9887,1140,800,1410,9936
47.5293,-122.363,408200,1800,5761,1800,0,1800,5952
47.6792,-122.115,522000,1730,8400,1400,330,1830,8636
47.6337,-122.044,675000,2810,11120,2810,0,3100,12672
47.5506,-122.134,1.36E+06,3550,11000,2260,1290,4100,10012
47.492,-122.333,249950,1330,7980,1330,0,1570,8588
47.4781,-122.294,210000,750,34133,750,0,1460,25792
47.7041,-122.355,429950,1760,7216,1090,670,1180,3844
47.6304,-121.994,737500,3200,36276,3200,0,2930,33171
47.6815,-122.198,710000,1740,9000,1740,0,1850,7700
47.5341,-121.867,470000,2100,4700,2100,0,2100,4700
47.7354,-122.078,1.10E+06,4270,40097,4270,0,3510,36149
47.6518,-122.335,650000,1340,2720,1340,0,2030,4590
47.5619,-122.162,1.22E+06,3190,8684,1680,1510,3160,8684
47.7148,-122.205,422120,1630,4534,1630,0,1380,4779
47.746,-122.218,625000,2990,15085,2990,0,3150,13076
47.5222,-122.375,385200,1550,7740,1550,0,1220,7740
47.5756,-122.01,500000,1690,4964,1690,0,1800,5036
47.3405,-122.058,308000,1960,12243,1960,0,1910,12230
47.5433,-122.185,565000,2390,9966,1360,1030,2140,10713
47.6799,-122.034,581000,2600,4438,2600,0,2600,4904
47.39,-122.153,361000,1950,8698,1950,0,2330,7212
47.6329,-122.121,345000,1250,7210,1250,0,1530,8800
47.6124,-122.309,419000,1180,1253,840,340,1310,1963
47.4802,-122.179,347000,1680,4308,1680,0,2160,4182
47.5839,-121.991,625000,2220,36085,2220,0,3000,36906
47.5602,-122.227,2.40E+06,4890,15188,3090,1800,3470,16201
47.3077,-122.011,379000,2660,17852,2660,0,1320,11876
47.5707,-122.017,310000,1150,3323,1150,0,1150,2980
47.3839,-122.225,250000,1130,5500,1130,0,1320,6600
47.539,-122.188,682000,2760,5000,2760,0,2870,5030
47.2118,-121.983,246500,1430,8919,1430,0,1580,8919
47.2597,-122.228,325000,1490,57381,1490,0,1580,101529
47.393,-122.184,310950,2030,4997,2030,0,2095,5500
47.6347,-122.396,1.10E+06,3010,5000,1890,1120,2688,5000
47.7493,-122.351,287500,1810,7200,1130,680,1810,8100
47.7493,-122.351,431000,1810,7200,1130,680,1810,8100
47.5282,-122.279,226000,970,5000,970,0,1290,5875
47.682,-122.348,825000,2010,3090,1510,500,1600,3150
47.4778,-122.286,175000,1300,6030,1300,0,1240,6900
47.6357,-122.123,465750,1260,10350,1260,0,1800,10350
47.5771,-122.05,659000,2610,24931,2610,0,2550,18306
47.6898,-122.327,595000,1910,5753,1110,800,1630,5580
47.4622,-122.127,350000,1780,16290,1780,0,1780,8810
47.3102,-122.381,270000,1900,8600,1900,0,2120,8000
47.6061,-122.117,662500,2450,25600,1340,1110,1850,10230
47.294,-122.281,249900,1380,14000,1380,0,1490,18503
47.3272,-122.362,324500,1920,11340,1230,690,1980,9638
47.7176,-122.033,430000,1350,4003,1350,0,1350,4479
47.7176,-122.033,419950,1350,4003,1350,0,1350,4479
47.3748,-122.276,285000,2510,7440,1290,1220,1790,8000
47.3337,-122.191,332000,2470,7780,2470,0,2100,5972
47.5033,-122.3,282000,1660,10725,960,700,1340,9023
47.7321,-122.34,320000,1340,5175,940,400,1020,5500
47.5719,-122.119,428750,1620,30736,1620,0,2440,28826
